title,date,agency,image_url,content,link_url,corp,impact_score
'관세 불안' 잦아드나…1분기 호실적 기대에 코스피 상승 출발[개장시황],2025년 04월 21일 09:42,NEWS1,https://image.news1.kr/system/photos/2024/5/14/6649953/high.jpg,"코스피가 개인의 순매수세에 소폭 상승 출발했다. 21일 오전 9시10분 코스피는 전날 대비 2.01p(0.08%) 상승한 2485.43을 가리키고 있다. 개인이 733억 사들이며 상승을 견인하고 있다. 기관은 138억 원, 외국인은 605억 원 각각 팔고 있다. 코스피 시가총액 상위 10개 종목 대부분이 오르고 있다. 한화에어로스페이스 0.85%, 기아 0.69%, 삼성바이오로직스 0.67%, 현대차 0.27%, SK하이닉스 0.23%, 삼성전자 0.18%, 삼성전자우(005935) 0.11% 등은 상승했다. 셀트리온 -0.25%, LG에너지솔루션 -0.15%, KB금융(05560) -0.12% 등은 하락했다. 전 거래일인 지난 18일(현지시간) 미국 증시는 부활절을 앞둔 성금요일로 휴장했다. 이번주 트럼프 정부와 주요국들의 관세협상이 예정된 가운데 주요국 증시는 '관세 리스크'발 불안감이 조금씩 걷히며 회복세를 보이고 있다. 기업들의 1분기 실적이 예상보다 양호할 것이란 전망도 시장엔 청신호다. 앞서 실적을 발표한 삼성전자, LG에너지솔루션이 '어닝 서프라이즈'를 기록했는데 반도체·조선·방산 등에서 호실적이 전망되고 있다. 이경민 대신증권 연구원은 ""1분기 실적이 시장 우려보다 양호할 것으로 예상되는 가운데 정치적 리스크 해소에 이은 추경 예상 편성도 그동안 부진했던 흐름에서 벗어날 원동력이 될 것으로 보인다""고 밝혔다. 코스닥도 전날 대비 0.44p(0.06%) 상승한 718.21을 가리키고 있다. 개인은 439억 원 순매수했다. 기관은 95억 원, 외국인은 263억 원 각각 순매도했다. 코스닥 시가총액 상위 10개 종목 중 에코프로비엠 0.41%, 레인보우로보틱스 0.36% 등은 상승했다. 파마리서치 -1.5%, 펩트론 -1.28%, HLB -1.09%, 알테오젠(96170) -0.64%, 리가켐바이오(41080) -0.64%, 클래시스 -0.32%, 에코프로 -0.21% 등은 하락했다.",https://www.news1.kr/finance/market-exr/5759289,에코프로,1
"韓 증시, 하락 출발 후 상승 전환…한미 무역협상, 주요 기업 실적 발표 앞두고 혼조세",2025년 04월 21일 09:27,조선비즈,https://biz.chosun.com/resizer/v2/TYLUHJ6JQJOLJNH5JP3QFBKI3Y.jpg?auth=addc5546cb485755b941932c398ffbfc3a28bd5a1f03ca66d80596015c679473&width=5663&height=3438&smart=true,"지난주 마지막 거래일이었던 지난 18일(현지 시각) 뉴욕 증시가 휴장한 가운데 국내 증시는 21일 하락 출발에서 상승 전환하는 데 성공했다. 한미 관세 협상이 이번 주 시작하며, 국내외 주요 기업들의 실적 발표가 이뤄지는 만큼 향후 증시 추이는 지켜 볼 필요가 있다. 이날 오전 9시 14분 기준 코스피 지수는 전 거래일 대비 4.97포인트(0.2%) 오른 2488.38을 기록하고 있다. 코스피 지수는 전장보다 2.09포인트 상승한 2485.51로 개장한 후 하락세로 전환했으나, 장 초반 상승 세로 돌아섰다. 코스피 시장 시가총액 상위 종목은 혼조세를 보이고 있다. 삼성전자는 0.36% 상승했으며, SK하이닉스는 0.51% 상승하고 있다. 삼성전자 우선주인 삼성전자우는 0.11% 오르고 있다. 이 외에도 삼성바이오로직스, 현대차, 한화에어로스페이스, 기아 등은 상승세를 보이고 있다. 반면 LG에너지솔루션, 셀트리온, KB금융 등은 하락세다. 같은 시각 코스닥 지수는 0.65포인트(0.09%) 상승한 718.42에 거래 중이다. 코스닥 지수는 전 거래일 대비 0.55포인트 내린 717.22에 장을 열었다. 시가총액 상위 10개 종목을 보면 알테오젠, 에코프로비엠, HLB, 에코프로, 휴젤, 펩트론, 클래시스, 리가켐바이오, 파마리서치가 하락하고 있다. 레인보우로보틱스만이 상승 출발 중이다. 이번 주 국내 증시는 등락이 반복될 전망이다. SK하이닉스, 현대차 등 주요 국내 기업과 테슬라, 알파벳 등 해외 주요 기업의 실적 발표가 몰려 있다. 증권가에서는 도널드 트럼프 미국 대통령의 관세 정책과 관련한 리스크가 정점을 찍었다고 보고 있다. 다만 리스크가 완전히 해소된 것은 아니며, 아직 관세 영향권 내에 있는 만큼 미국의 정책 변화를 지켜봐야 한다. 한미 무역 협상은 오는 24~25일 진행된다. 이번 협상에서는 무역 이슈와 함께 비무역 이슈도 함께 논의될 것으로 보인다. 다만 최근 트럼프 정부의 관세 우려로 글로벌 증시가 침체를 겪은 만큼 추가적인 하락 압력은 제한적일 것이라는 분석이 나온다. 지난 18일 (현지 시각) 미국 뉴욕 증시는 ‘부활절’ 휴무로 휴장했다. 다만 백악관은 제롬 파월 연방준비은행(연준·Fed) 총재의 해임 문제에 대해 계속 검토한다는 입장을 전했다. 오스탄 굴스비 시카고 연준 총재는 CBS 방송과의 인터뷰에서 “나는 우리가 통화정책의 독립성이 의문시되는 환경으로 이동하지 않기를 강력히 희망한다”고 말했다. 이날 원·달러 환율은 전 거래일보다 5원 내린 1418.8원을 기록해 원화 가치가 다소 강세를 보이고 있다.",https://biz.chosun.com/GUGTLIRQXJEBNAAEM4SCB4QI6Q,에코프로,7
주주 반발·당국 제동에도···올 유상증자 이미 작년치 추월,2025년 04월 18일 19:52,서울경제,https://newsimg.sedaily.com/2025/04/18/2GRKKQW74Z_1.jpeg,"올 들어 주식시장에서 유상증자를 통해 자금을 조달하려는 기업들이 급증하면서 유상증자로 조달했거나 조달하려는 자금 규모가 약 4개월 만에 지난해 수준을 넘어선 것으로 나타났다. 지금까지는 사채 발행, 은행 대출 등을 늘리며 버텨왔지만 이마저도 여의치 않아 주주들에게 손을 벌리거나 지분을 넘기며 자금을 조달해야 하는 상황에 이르렀다. 18일 전자공시시스템에 따르면 올 들어 전날까지 유상증자를 완료했거나 추진 중인 상장사는 96개 사로 이들의 조달 금액은 총 6조 12억 원으로 집계됐다. 지난해 국내 기업이 유상증자로 조달한 총 금액이 4조 7034억 원이었다는 점과 비교하면 유상증자 증가세가 매우 가파르다. 유상증자 조달액은 2021년 14조 6000억 원에서 2022년 8조 6000억 원, 2023년 7조 3000억 원으로 감소 추세였는데 포스코퓨처엠을 비롯해 에코프로그룹 등 2차전지 기업들이 대규모 유상증자에 나설 것으로 전망되는 만큼 올 유상증자 규모가 2021년 이후 최대치를 경신할 것이라는 관측에 힘이 실린다. 유상증자는 상장사가 주식시장을 통해 자금을 조달할 수 있는 가장 효과적인 방법이나 국내 증시에서는 최후의 수단으로 통한다. 일단 유상증자를 결정하면 주식 가치 희석을 우려한 주주들의 반발이 거세고 최근 금융 당국의 증권신고서 심사 강도가 높아져 자칫 기업 평판만 훼손될 수 있는 우려가 높은 탓이다. 일례로 지난해 말 최초 신고서를 제출했던 차바이오텍은 최초 2500억 원을 유상증자로 조달하려다 금융감독원의 제동, 소액 주주들과의 소송전 등 지난한 과정을 거쳐 이달 8일에서야 1516억 원(1차 발행가액 기준) 규모의 증자를 확정했다. 결국 유상증자가 늘어난다는 것은 그만큼 자금 조달 및 기업 경영 환경이 혹독해졌다는 의미다. 신용등급 ‘AA급’ 이상으로 우량한 일부 대기업의 경우 회사채 발행을 통해 손쉽게 실탄을 마련할 수 있지만 신용등급이 낮거나 업황 전망이 부정적인 기업들은 회사채 발행이 그림의 떡에 가깝다. 코로나19 저금리 시기의 대규모 회사채 발행으로 이미 부채 비율도 높아질 대로 높아진 터라 추가적인 사채 발행 역시 부담스럽다. 대규모 유상증자 배경을 둘러싸고 논란이 일고 있는 한화에어로스페이스만 해도 지난해 3분기 말 기준 연결 부채비율(397.4%)이 기발행한 1조 2220억 원 규모의 공모 회사채의 기한이익상실(EOD) 선언 사유인 부채비율 400%에 근접해 유상증자가 불가피했다고 주장하고 있다. 상황이 이렇다 보니 올 유상증자를 추진하는 기업들이 더 늘어날 것이라는 전망이 우세하다. 고태봉 iM증권 리서치센터장은 “지금보다 주식시장이 더 안 좋아지면 유상증자조차 추진하기 어렵기 때문에 지금은 유상증자가 유동성을 확보하기 위한 가장 안전한 방법”이라며 “기업들이 캐시플로가 원활하지 않은 상황에서 버티기 국면에 들어간 것”이라고 분석했다. [ⓒ 서울경제, 무단 전재 및 재배포 금지]",https://www.sedaily.com/NewsView/2GRKKQW74Z,에코프로,5
기관 수급 힘입어 반등…코스피·코스닥 상승 마감,2025년 04월 18일 16:25,머니투데이,https://thumb.mt.co.kr/06/2025/04/2025041815355943757_1.jpg,"[내일의 전략] 장초반 혼조세를 보였던 국내증시가 장중 기관투자자 자금이 유입되며 상승 마감에 성공했다. 도널드 트럼프 미국 행정부 이슈에 업종별로 차별화가 뚜렷한 모습을 나타냈다. 18일 코스피는 전 거래일 대비 13.01포인트(0.53%) 오른 2483.42에 마감했다. 장중 강보합에서 약보합으로 돌아서기도 했지만 소폭 상승마감하며 2500선을 다시 한번 노려볼 수 있게 됐다. 개인투자자와 외국인 투자자는 각각 324억원, 1038억원 순매도했다. 기관투자자가 홀로 814억원 순매수했다. 간밤 서구권 금융시장이 성금요일 휴장을 앞두고 다소 한산한 거래량을 보였는데 국내 시장에도 영향을 준 것으로 보인다. 특히 개장 직전 나온 미국 무역대표부(USTR)가 중국 해운사에 미국 입항시 수수료를 부과한다는 소식에 해운주 투심이 개선됐다. 이경민 대신증권 FICC리서치부 부장은 ""USTR 수수료 발표 소식에 운송업종이 상승했지만 예상보다 제재 강도가 약하다는 평가가 나오며 상승폭을 반납했다""며 ""이외에도  맥쿼리증권에서 한국 원자력에 대해 긍정적인 전망이 나오며 원자력 섹터가 올랐고, 일라이릴리 경구용 비만치료제 FDA(미국식품의약국) 최종 임상시험 통과 소식에 관련 테마들도 강세를 보였다""고 했다. 업종별로는 기계장비가 3%대 올랐고 섬유·의류는 2% 상승했다. 비금속, 건설, 오락문화, 증권이 1%대 상승 마감했다. 화학, 부동산, 제조, 통신은 강보합에 머물렀고 제약, 금속은 약보합에서 거래를 마쳤다. 시가총액 상위종목에서는 현대차가 3% 상승했다. 기아, KB금융, NAVER, 현대모비스가 2% 올랐다. 한화에어로스페이스가 1% 상승했다. 한화오션과 삼성전자는 강보합에 머물렀다. 셀트리온, LG에너지솔루션은 1% 하락했다. 코스닥은 전 거래일 대비 6.02포인트(0.85%) 오른 717.77에 거래를 마쳤다. 개인과 기관이 각각 322억원, 122억원 순매수했다. 외국인은 222억원 순매도했다. 업종별로는 운송창고가 2% 올랐다. 비금속, 금속은 1% 상승했고 통신, 건설, 제약, 운송장비, 유통은 강보합에 머물렀다. 화학과 종이·목재는 약보합에 그쳤다. 시가총액 상위종목에서는 펩트론이 11% 올랐다. 알테오젠은 4% 상승했고, 리가켐바이오와 삼천당제약은 2% 상승했다. 클래시스, 레인보우로보틱스, 휴젤, 에코프로는 약보합으로 거래를 마쳤다. 에코프로비엠과 HLB는 1% 하락했다. 서울 외환시장에서 원/달러환율은 4.4원 오른 1423.3원에 주간 거래를 마쳤다. ⓒ 머니투데이 & mt.co.kr, 무단 전재 및 재배포 금지",https://news.mt.co.kr/mtview.php?no=2025041815355943757&TOSS,에코프로,1
[마켓뷰] 관세 협상 기다리는 韓 증시… 코스피 거래 대금 불과 5.5兆,2025년 04월 18일 16:21,조선비즈,https://biz.chosun.com/resizer/v2/E57CD7IO7RK45OGBOU6DR7DQRE.jpg?auth=69b5138b32c0c62d81f6e781da57756cacb6d89044567044675c0c8af9f9bcd2&width=4788&height=1986&smart=true,"18일 한국 증시는 관세 협상을 앞두고 잠시 거래를 쉬어가는 모습을 보였다. 한산한 시장 분위기의 이유로는 미국과 유럽 등 다른 금융시장이 ‘성 금요일’로 휴장하는 영향도 있었다. 이날 코스피 지수는 장 초반 오르내림을 반복하다 소폭 상승 마감했는데, 거래 대금이 약 5조5000억원에 불과했다. 이날 코스피 지수는 전 거래일보다 13.01포인트(0.53%) 상승한 2483.42로 마감했다. 지수는 전장보다 2.89포인트(0.12%) 상승한 2473.30으로 개장해 장 초반 빨간색과 파란색을 오갔다. 오전에는 개인 투자자, 오후에는 기관의 매수세에 지수는 상승 마감했지만, 거래 대금은 5조5000억원가량에 불과했다. 이날도 외국인 투자자를 중심으로 매도세가 이어졌다. 6거래일 연속 순매도를 이어가고 있는 외국인은 1046억원어치를 팔아치웠다. 오전에는 ‘사자’로 지수를 지탱했던 개인도 오후 들어 ‘팔자’로 돌아서며 319억원을 순매도했다. 반면 기관은 816억원을 순매수한 것으로 집계됐다. 유가증권 시장에서 시가총액 상위 기업들은 혼조세를 보였다. 반도체 대장주인 삼성전자는 0.36% 상승했고, 하락세를 이어갔던 SK하이닉스는 전날과 같은 17만5000원에 거래를 마감했다. 삼성전자 우선주인 삼성전자우는 0.22% 올랐다. 금융당국으로부터 2차 유상증자 제동이 걸린 한화에어로스페이스는 1년 내 최고가를 갱신했다. 장중 코스피 시가총액 기준 5위인 현대차를 순위에서 앞서기도 했다. 이외에도 기아, KB금융은 주가가 상승했다. 반면 LG에너지솔루션, 삼성바이오로직스, 셀트리온 등은 하락했다. 이날 해운주(株)가 강세였다. 미국 정부가 중국 해운사와 선박에 대한 미국 내 입항 수수료 부과를 결정하면서 반사이익을 누릴 것으로 전망된 데 따른 것이다. 현대글로비스는 전 거래일보다 5.44% 오른 11만8300원에 장을 마감했다. STX그린로지스(3.79%), 팬오션(1.68%), 대한해운(0.78%), HMM(0.42%) 등도 올랐다. 이날 코스닥 지수는 전 거래일보다 6.02포인트(0.85%) 오른 717.77로 하루를 마쳤다. 코스닥 시장에서도 외국인 투자자는 222억원을 순매도했다. 개인과 기관은 각각 322억원, 122억원어치를 사들였다. 코스닥 시총 상위 10개 종목 중 알테오젠, 펩트론, 리가켐바이오, 파마리서치 등은 주가가 상승했다. 반면 에코프로비엠, HLB, 에코프로, 레인보우로보틱스, 휴젤, 클래시스 등은 하락했다. 유력 대권 주자인 이재명 더불어민주당 전 대표 테마주로 상한가 행진을 이어오던 상지건설은 11거래일 만에 하락세로 전환했다. 이날 상지건설은 전 거래일 대비 5350원(12.33%) 내린 3만8050원에 장을 마쳤다. 장중 상한가를 기록하기도 했으나 오후 들어 하락 전환한 후 낙폭을 확대했다. 상지건설은 지난 2일 이후 10거래일 잇달아 상한가를 기록하면서 주가가 14배 가까이 뛰었다. 서울 외환시장에서 오후 3시 30분 기준 미 달러화 대비 원화 환율(원·달러 환율)은 전날보다 4.4원 오른 1423.3원을 기록했다.",https://biz.chosun.com/ISRQCFO37JD5ZKIC7KY5QQK454,에코프로,5
"""관세 협상 진전 기대"" 코스피 2거래일 연속 상승…2480선 회복[시황종합]",2025년 04월 18일 15:53,NEWS1,https://image.news1.kr/system/photos/2025/4/18/7243647/high.jpg,"간밤 뉴욕 증시가 혼조세로 마감했으나 코스피는 상승 흐름을 이어가며 2480선을 회복했다. 18일 코스피는 전일 대비 13.01p(0.53%) 상승한 2483.42에 거래를 마쳤다. 기관은 814억 원 순매수하며 지수를 끌어올렸다. 반면 개인은 324억 원, 외국인은 1038억 원 각각 팔아치웠다. 간밤 뉴욕 증시는 스탠더드앤푸어스(S&P)500(0.13%), 나스닥지수(-0.13%), 다우존스 산업평균지수(-1.33%) 등 혼조세로 마감했으나, 코스피는 2거래일 연속 강보합으로 마감했다. 도널드 트럼프 미국 대통령이 일본, 중국, 유럽연합(EU) 등 주요국과 관세 협상이 ""순조롭게 진행되고 있다""며 발언하자 기대감도 모이는 모습이다. 이경민 대신증권 연구원은 ""코스피는 전일의 상승 흐름을 지속했다""며 ""큰 변수는 없었으나 미국의 관세 협상 진전 기대감과 유럽중앙은행(ECB) 금리인하 등 긍정적 분위기가 지속됐다""고 분석했다. 코스피 시가총액 상위 10개 종목 중 현대차 3.03%, 기아 2.71%, KB금융지주 2.62%, 한화에어로스페이스 1.47%, 삼성전자 0.36%, 삼성전자우(005935) 0.22% 등은 상승했다. 반면 LG에너지솔루션 -1.31%, 셀트리온 -1.13%, 삼성바이오로직스 -0.94% 등은 하락했다. 코스닥도 전날 대비 6.02p(0.85%) 상승한 717.77로 거래를 마쳤다. 기관은 121억 원, 개인은 323억 원 각각 사들였다. 외국인은 222억 원 팔아치웠다. 코스닥 시가총액 상위 10개 종목 중 펩트론 11.04%, 알테오젠 4.52%, 리가켐 바이오 2.63%, 파마리서치 1.38% 등은 상승했다. HLB -1.96%, 에코프로비엠 -1.03%, 에코프로 -0.83%, 휴젤(45020) -0.73%, 레인보우로보틱스 -0.71%, 클래시스 -0.47% 등은 하락했다.",https://www.news1.kr/finance/market-exr/5757954,에코프로,4
무난한 장세…코스피·코스닥 모두 강보합 마감,2025년 04월 18일 15:46,아시아경제,https://cphoto.asiae.co.kr/listimg_link.php?idx=2&no=2019060716044267165_1559891083.jpg,"코스피와 코스닥 모두 개장 시점과 별다른 차이 없는 수준으로 무난하게 강보합권에서 마감했다. 18일 코스피는 전날보다 0.53% 오른 2483.42에 거래를 마쳤다. 2473.30으로 강보합 출발 이후 큰 변동을 보이지 않고 마감했다. 투자주체별로는 기관 홀로 795억원 순매수를 기록했다. 외국인과 개인은 각각 1253억원, 69억원을 순매도했다. 거의 모든 업종이 올랐다. 섬유·의류(2.12%), 비금속(1.92%), 운송·창고(1.79%), 건설(1.66%), 일반서비스(1.37%), 증권(1.04%) 등 1% 이상 오른 업종도 다수였다. 금속(-0.70%), 제약(-0.66%), 의료·정밀기기(-0.33%)만 내렸다. 시가총액 상위 10위 종목에서도 상승한 경우가 더 많았다. 현대차(2.9%), 기아(2.7%), KB금융(2.3%) 등은 2% 넘게 올랐다. 한화에어로스페이스(1.7%), 삼성전자(0.5%), SK하이닉스(0.1%) 등도 상승마감했다. HD현대중공업(-1.6%), LG에너지솔루션(-1.3%), 셀트리온(-1.1%), 삼성바이오로직스(-0.7%) 등은 내렸다. 코스닥도 전일 대비 0.85% 오른 717.77로 마감했다. 코스닥 시장에서는 개인과 기관이 각각 547억원, 157억원어치를 순매수했다. 외국인은 382억원어치를 순매도했다. 역시 상승한 업종이 압도적으로 많았다. 일반서비스의 상승 폭이 3.22%로 가장 컸다. 이어 운송·창고(2.93%), 오락·문화(1.72%), 비금속(1.21%), 음식료·담배(1.14%), 금속(1.02%) 등 1% 이상 오른 업종도 여럿이었다. 종이·목재(-0.16%), 화학(-0.02%) 등 두 업종만 소폭 하락했다. 시총 상위 10위 종목은 하락한 종목이 더 많았다. HLB(-1.9%), 에코프로비엠(-1.0%), 에코프로(-0.9%), 레인보우로보틱스(-0.8%), 휴젤(-0.7%), 클래시스(-0.4%) 등의 순서로 낙폭이 컸다. 반면 펩트론(10.0%), 알테오젠(4.5%), 리가켐바이오(2.4%), 파마리서치(0.0%) 등은 올랐다.",https://www.asiae.co.kr/article/2025041815464956356,에코프로,7
"코스피, 기관 매수세에 0.53% 상승…코스닥은 0.85%↑ 마감",2025년 04월 18일 15:43,이데일리,https://image.edaily.co.kr/images/photo/files/NP/S/2025/04/PS25041800822.jpg,"[이데일리 김경은 기자] 코스피 지수가 18일 강보합세에서 등락을 거듭하다 기관 매수세가 유입되며 상승 마감했다. 엠피닥터에 따르면 코스피 지수는 전일 대비 13.01포인트(0.53%) 올라 2483.42에 마감했다. 투자자별로는 기관이 775억원 순매수에 나섰고, 개인과 외국인은 각각 338억원, 943억원 순매도했다. 프로그램 매매는 전체적으로 2271억원 순매도로 집계됐다. 거래는 한산했다. 유가증권시장 거래대금은 5조5495억원을 기록했다. 업종별로는 자동차, 방산, 금융주가 강세를 보였고, 일부 바이오주는 높은 변동성을 보였다. 생명과학이 3.01%, 완구·레저용품 2.89%, 자동차 2.81% 등으로 강세를 나타냈고, 상사(-2.05%), 전기제품(-0.96%) 등은 약세였다. 시가총액 상위 종목에서는 삼성전자가 200원(0.36%) 오른 5만5300원에, SK하이닉스는 보합인 17만5000원에 거래됐다. 그 외 LG에너지솔루션(-1.31%), 삼성바이오로직스(-0.94%), 셀트리온(-1.13%)은 약세 마감했고, 현대차(+3.03%), 한화에어로스페이스(+1.47%), 삼성전자우(005935)(+0.22%),  기아(+2.71%), KB금융(+2.62%) 등은 상승 마감했다. 코스닥은 717.77로 마감해 전일 대비 6.02포인트(0.85%) 상승했다. 개인이 395억원 순매수했고, 기관도 28억원 순매수에 동참했다. 외국인은 198억원 순매도했다. 코스닥 시가총액 상위 종목에서는 알테오젠(+4.52%)이 급등한 가운데, 에코프로비엠(-1.03%), HLB(-1.96%), 에코프로(-0.83%), 레인보우로보틱스(-0.71%), 휴젤(-0.73%), 펩트론(+11.04%), 클래시스(-0.47%), 리가켐바이오(+2.63%), 파마리서치(+1.38%) 등이 등락을 나타냈다.",https://www.edaily.co.kr/news/newspath.asp?newsid=03184886642137432,에코프로,4
강보합권 횡보하는 코스피…방산·조선 '희비교차',2025년 04월 18일 11:17,한국경제,,"코스피가 강보합권에서 횡보하고 있다. 개인이 현물 주식을, 외국인이 선물을 각각 순매수하는 중이다. 미국 관세 이슈의 힘이 약화된 가운데 개별 종목 장세가 나타나고 있다. 18일 오전 11시6분 현재 코스핀느 전일 대비 6.65포인트(0.27%) 오른 2477.06에 거래되고 있다. 개인이 유가증권시장에서 1261억원어치 현물주식을 순매수하는 반면, 외국인과 기관은 각각 1108억원어치와 294억원어치를 팔고 있다. 다만 외국인은 코스피200 선물을 2238억원어치 사고 있다.
시가총액 상위 종목들은 혼조세다. 삼성전자는 장 초반 약보합세에서 강보합세로 전환됐다. SK하이닉스도 1% 이상이던 낙폭을 0.69%로 줄였다. 보합권에 있던 LG에너지솔루션은 1.17% 하락하고 있고, 현대차와 기아는 각각 1.71%와 1.76% 상승 중이다. 삼성바이오로직스와 셀트리온은 각각 0.38%와 1.19% 하락하고 있다. 장 초반 동반 강세를 보이던 한화에어로스페이스와 HD현대중공업은 희비가 엇갈렸다. 한화에어로스페이스는 오름폭을 4.17%까지 키우며 현대차를 제치고 코스피 시총 5위에 올랐다. 반면 HD현대중공업은 중국 선사에 대한 미국의 제재가 기대보다 약하다는 평가가 일각에서 제기된 탓에 2.46% 하락하고 있다. 해운주들도 오름폭을 상당 부분 반납했다. 코스닥은 전일 대비 1.23포인트(0.17%) 오른 712.98에 거래되고 있다. 이 시장에서도 개인이 1129억원어치 주식을 사는 반면, 외국인과 기관은 각각 793억원어치와 162억원어치를 팔고 있다. 코스닥 시가총액 상위 종목들도 혼조세다. 알테오젠과 리가켐바이오는 각각 4.52%와 2.45% 상승하고 있다. 펩트론도 간밤 일라이릴 리가 급등한 영향으로 5.36% 강세다. 반면 HLB(-2.14%), 휴젤(-1.02%), 클래시스(-0.79%) 등은 약세다. 에코프로와 에코프로비엠도 각각 1.44%와 1.14% 하락하고 있다. 서울외환시장에서 원·달러 환율은 전일 대비 4.59원(0.32%) 오른 달러당 1421.2원에 거래되고 있다.",https://www.hankyung.com/article/2025041803406,에코프로,1
"外人·기관 팔아도 개미는 산다… 코스피, 강보합세",2025년 04월 18일 11:01,조선비즈,https://biz.chosun.com/resizer/v2/E57CD7IO7RK45OGBOU6DR7DQRE.jpg?auth=69b5138b32c0c62d81f6e781da57756cacb6d89044567044675c0c8af9f9bcd2&width=4788&height=1986&smart=true,"외국인과 기관 투자자의 매도세에도 개인의 ‘사자’에 18일 오전 한국 증시가 강보합세를 보이고 있다. 이날 오전 10시 56분 코스피 지수는 전 거래일 대비 5.87포인트(0.24%) 오른 2476.28을 기록하고 있다. 코스피 지수는 전장보다 2.89포인트(0.12%) 상승한 2473.30으로 개장했다. 개인은 1464억원을 사들이고 있지만 외국인과 기관은 각각 1235억원, 360억원을 팔아치우고 있다. 시가총액 상위 종목은 혼조세다. 반도체 대장주인 삼성전자는 0.36% 상승하고 있지만, SK하이닉스는 0.74% 하락하고 있다. 삼성전자 우선주인 삼성전자우는 0.11% 오르고 있다. 금융당국으로부터 2차 유상증자 제재를 받은 한화에어로스페이스는 1년 내 최고가를 갱신했다. 장중 코스피 시가총액 기준 5위인 현대차를 순위에서 앞서기도 했다. 이외에도 기아, KB금융은 주가가 상승하고 있다. 반면 LG에너지솔루션, 삼성바이오로직스, 셀트리온 등은 주가가 하락세다. 코스닥 지수는 전 거래일 대비 1.21포인트(0.17%) 하락한 712.96에 거래 중이다. 코스닥 지수는 전 거래일 대비 1.77포인트(0.25%) 오른 713.52에 장을 열었다. 시가총액 상위 10개 종목을 보면 알테오젠, 펩트론, 리가켐바이오, 파마리서치 등은 주가가 상승하고 있다. 이와 달리 에코프로비엠, HLB, 에코프로, 레인보우로보틱스, 휴젤, 클래시스 등은 주가가 하락하고 있다. 이날 오전 10시 59분 기준 달러화에 대한 원화 환율(원·달러 환율)은 전일 대비 2.00원 오른 1421.50원에 거래되고 있다.",https://biz.chosun.com/BOALSMJFSJEHXCNQ4Z7STNK2Y4,에코프로,4
"""개인 사자""에 코스피 강보합 출발…2470선 유지[개장시황]",2025년 04월 18일 09:35,NEWS1,https://image.news1.kr/system/photos/2017/6/29/2613313/article.jpg,"코스피가 개인의 순매수세에 소폭 상승 출발했다. 18일 오전 9시 7분 기준 코스피는 전날 대비 1.59p(0.06%) 상승한 2472.00을 가리키고 있다. 개인은 829억 원 사들이고 있으나 기관은 290억 원, 외국인은 544억 원 각각 팔아치웠다. 코스피 시가총액 상위 10개 종목은 혼조세다. 방산주인 한화에어로스페이스(2.33%)와 조선주인 HD현대중공업(1.5%)가 강세다. 이외에 기아 0.47%, 현대차 0.44%, LG에너지솔루션 0.29% 등은 상승했고 SK하이닉스 -1.03%, 셀트리온 -0.44%, 삼성바이오로직스 -0.38%, 삼성전자우(005935) -0.22% 등은 하락했다. 간밤 뉴욕 증시는 미국과 일본의 무역 협 진전 호재와 도널드 트럼프 대통령의 제롬 파월 연방준비제도 의장 해임 언급 악재에 혼조세로 마감했다. 다만 미국이 중국과 협상에 대한 의지를 내비친 데다, 미국 증시 휴장을 앞두고 시장은 관망세를 보이는 모습이다. 한지영 키움증권 연구원은 ""며칠 새 불안한 대외 증시 환경에도 상대적으로 선방하고 있는 모양새""라며 ""미국 증시 휴장 대기심리와 미국과 중국의 3~4주 이내 협상 소식, 넷플릭스의 호실적 등이 공방을 펼치면서 큰 하방 압력없는 하루를 보낼 것""이라고 전망했다. 코스닥은 전날 대비 2.38p(-0.33%) 하락한 709.37을 가리키고 있다. 개인은 778억 원 순매수했다. 기관은 177억 원, 외국인은 561억 원 각각 순매도했다. 코스닥 시가총액 상위 10개 종목 중 펩트론 6.1%, 알테오젠 1.2% 등만 상승했다. 에코프로비엠 -1.33%, 클래시스 -0.94%, 휴젤(45020) -0.73%, 레인보우로보틱스 -0.53%, 에코프로 -0.52%, 리가켐바이오(41080) -0.28%, 파마리서치 -0.28%, HLB -0.18% 등은 하락했다.",https://www.news1.kr/finance/market-exr/5757335,에코프로,5
